date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:59:44	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2027%20Jul%202020%2006:59:44%20GMT	https://www.freemon.co.kr/home/freemonService	D:/Semi_Project/freemon/semi/www.freemon.co.kr/home/freemonService	(from https://www.freemon.co.kr/login/freemonLogin?url=%2Fresume%2FresumeSearch%3Fnull)
15:59:44	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2027%20Jul%202020%2006:59:45%20GMT	https://www.freemon.co.kr/home/freemonService	D:/Semi_Project/freemon/semi/www.freemon.co.kr/home/freemonService	(from https://www.freemon.co.kr/login/freemonLogin?url=%2Fresume%2FresumeSearch%3Fnull)
15:59:44	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2027%20Jul%202020%2006:59:45%20GMT	https://www.freemon.co.kr/home/freemonService	D:/Semi_Project/freemon/semi/www.freemon.co.kr/home/freemonService	(from https://www.freemon.co.kr/login/freemonLogin?url=%2Fresume%2FresumeSearch%3Fnull)
15:59:44	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2027%20Jul%202020%2006:59:45%20GMT	https://www.freemon.co.kr/home/freemonService	D:/Semi_Project/freemon/semi/www.freemon.co.kr/home/freemonService	(from https://www.freemon.co.kr/home/freemonIndividualTerms)
15:59:45	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2027%20Jul%202020%2006:59:45%20GMT	https://www.freemon.co.kr/home/freemonService	D:/Semi_Project/freemon/semi/www.freemon.co.kr/home/freemonService	(from https://www.freemon.co.kr/home/freemonIndividualTerms)
15:59:45	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2027%20Jul%202020%2006:59:46%20GMT	https://www.freemon.co.kr/home/freemonService	D:/Semi_Project/freemon/semi/www.freemon.co.kr/home/freemonService	(from https://www.freemon.co.kr/home/freemonIndividualTerms)
15:59:45	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2027%20Jul%202020%2006:59:46%20GMT	https://www.freemon.co.kr/home/freemonService	D:/Semi_Project/freemon/semi/www.freemon.co.kr/home/freemonService	(from https://www.freemon.co.kr/home/freemonIndividualPrivacy)
15:59:46	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2027%20Jul%202020%2006:59:46%20GMT	https://www.freemon.co.kr/home/freemonService	D:/Semi_Project/freemon/semi/www.freemon.co.kr/home/freemonService	(from https://www.freemon.co.kr/home/freemonIndividualPrivacy)
15:59:46	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2027%20Jul%202020%2006:59:47%20GMT	https://www.freemon.co.kr/home/freemonService	D:/Semi_Project/freemon/semi/www.freemon.co.kr/home/freemonService	(from https://www.freemon.co.kr/home/freemonIndividualPrivacy)
15:59:46	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2027%20Jul%202020%2006:59:47%20GMT	https://www.freemon.co.kr/home/freemonService	D:/Semi_Project/freemon/semi/www.freemon.co.kr/home/freemonService	(from https://www.freemon.co.kr/account/companyJoin)
15:59:47	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2027%20Jul%202020%2006:59:47%20GMT	https://www.freemon.co.kr/home/freemonService	D:/Semi_Project/freemon/semi/www.freemon.co.kr/home/freemonService	(from https://www.freemon.co.kr/account/companyJoin)
15:59:47	9715/9715	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Jul%202020%2023:38:28%20GMT	https://www.freemon.co.kr/resources/freemon/account/companyJoin.js?version=1.2	D:/Semi_Project/freemon/semi/www.freemon.co.kr/resources/freemon/account/companyJoin9667.js	(from https://www.freemon.co.kr/account/companyJoin)
15:59:47	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2027%20Jul%202020%2006:59:48%20GMT	https://www.freemon.co.kr/home/freemonService	D:/Semi_Project/freemon/semi/www.freemon.co.kr/home/freemonService	(from https://www.freemon.co.kr/account/companyJoin)
